Country ID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Latest Year,"1000 t of
 CO₂ equivalent",%,kg of CO₂ equivalent,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,1990 Percent Change,1991 Percent Change,1992 Percent Change,1993 Percent Change,1994 Percent Change,1995 Percent Change,1996 Percent Change,1997 Percent Change,1998 Percent Change,1999 Percent Change,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change,2017 Percent Change
414,Kuwait,,,,,32373.39,,,,,,,,,,,,,,,,,,,,,,86336.98,,,2016,86336.98,,21.82,1993,2002,2002,,2005,1992.0,2018,2015,2006,2006,1986,1997.0,1994.0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,Kyrgyzstan,28392.48,25545.53,22097.85,17662.99,13326.1,9839.62,9788.59,10790.37,9642.83,9223.92,9279.34,9241.1,9828.88,10268.92,10990.12,11369.69,11435.36,12478.44,13746.3,13636.63,12773.96,,,,,,,,,2010,12773.96,-55.01,2.36,1996,2007,1996,2014,2003,2000.0,,2003,2000,2006,,1997.0,2000.0,1995,-0.10027126901207646,-0.13496216363489036,-0.20069192251734885,-0.24553543879037473,-0.26162793315373584,-0.005186175888906345,0.10234160384692796,-0.10634853114397382,-0.04344264080150743,0.006008291485615668,-0.00412098274230708,0.0636049820908765,0.04477010605481,0.07023133883602177,0.03453738448715753,0.0057758830715701195,0.09121531810104797,0.10160404665967851,-0.00797814684678787,-0.06326123096395518,,,,,,,,
418,Lao People's Democratic Republic,6866.56,,,,,,,,,,8898.18,,,,,,,,,,,,,,,,,,,2000,8898.18,29.59,1.67,2010,2004,1996,,2003,1998.0,2016,2010,2010,2006,1998,1996.0,1995.0,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Latvia,26288.57,24408.85,19652.62,16239.32,14312.39,12954.57,13004.99,12454.06,11956.98,11177.51,10561.51,11142.87,11118.97,11308.07,11276.28,11451.43,11932.7,12380.71,11906.52,11221.35,12309.64,11519.61,11336.64,11264.06,11166.0,11214.0,11203.13,11248.15,11745.26,2018,11745.26,-55.32,6.09,1992,1997,1996,1999,2002,1995.0,2017,1995,2003,2004,2004,2002.0,1995.0,1995,-0.07150331874270838,-0.19485678350270497,-0.1736816770486581,-0.11865829357386888,-0.09487024878444479,0.0038920628010038214,-0.04236296990616681,-0.03991308858316083,-0.06518953782644107,-0.05511066418191529,0.05504515926226464,-0.00214486932002271,0.017006970969433353,-0.0028112666440868383,0.015532604724253,0.042027065615386064,0.03754473002757116,-0.038300711348541294,-0.057545781638967564,0.09698387448925477,-0.0641797810496488,-0.015883350217585593,-0.0064022496965591156,-0.008705564423484915,0.004298764105319721,-0.000969324059211771,0.00401851982437055,0.04419482314869562
422,Lebanon,,,,,15702.33,,,,,,18446.84,,,,,,,,,,,24484.86,26223.53,26134.76,,,,,,2013,26134.76,,4.42,1994,2013,1995,2019,2006,1993.0,,1999,2006,2003,1995,1996.0,1994.0,1983,,,,,,,,,,,,,,,,,,,,,,0.07101000373291896,-0.0033851277840931575,,,,,
426,Lesotho,,,,,1820.29,,,,,,3512.89,,,,,,,,,,,,,,,,,,,2000,3512.89,,1.73,2000,2003,1995,,2000,1994.0,2017,2004,2008,2002,2007,1995.0,1995.0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,Liberia,,,,,,,,,,,8021.78,,,,,,,,,,,,,,,,,,,2000,8021.78,,2.82,2004,1981,2001,2004,2002,1996.0,2018,2003,2004,2002,2008,1998.0,2002.0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Liechtenstein,228.39,235.9,236.09,243.22,229.68,233.53,235.9,248.47,259.49,256.5,247.12,246.7,253.01,263.28,263.96,264.51,267.84,238.55,258.55,243.91,229.02,215.97,225.2,231.77,199.73,197.79,187.99,194.0,181.08,2018,181.08,-20.72,4.78,1992,1979,1998,1997,2004,1989.0,2017,1991,2004,2004,,1999.0,1994.0,,0.03288235036560278,0.0008054260279779471,0.030200347325172586,-0.055669763999671044,0.01676245210727967,0.010148589046375217,0.05328529037727848,0.04435143075622816,-0.011522602027053101,-0.03656920077972708,-0.0016995791518291353,0.025577624645318212,0.04059128097703641,0.002582801580066875,0.002083649037733033,0.012589316093909434,-0.10935633213859008,0.08383986585621463,-0.05662347708373627,-0.06104710753966622,-0.05698192297615933,0.04273741723387503,0.029174067495559602,-0.13824049704448385,-0.00971311270214789,-0.04954749987360323,0.031969785626894995,-0.06659793814432984
440,Lithuania,48016.43,50014.7,30804.47,24733.05,23313.27,22332.61,23384.19,22935.81,23918.89,21059.86,19523.18,20317.59,20680.25,20844.98,21702.41,22801.83,23095.7,25282.97,24376.27,20068.47,20887.59,21462.69,21396.48,20167.64,20110.69,20400.43,20420.35,20617.61,20266.83,2018,20266.83,-57.79,7.23,1999,2001,1996,2002,2003,1995.0,2017,1993,2004,2006,2003,2003.0,1995.0,1992,0.04161638005990859,-0.38409167704694813,-0.19709542154109458,-0.0574041616379702,-0.04206445513649522,0.04708719670472901,-0.019174493536017172,0.042862231593303136,-0.119530212313364,-0.07296724669584699,0.040690604706815174,0.017849557944618424,0.007965571015824256,0.04113364464729639,0.0506588899573827,0.012888000656087646,0.09470464198963445,-0.035862084240894196,-0.1767210487904835,0.04081626551500931,0.027533095010003478,-0.0030848882409427302,-0.05743187664513042,-0.0028238306514793365,0.014407263002910472,0.0009764500062007641,0.009659971547990219,-0.01701361117995727
442,Luxembourg,12741.06,13382.78,13146.8,13293.45,12468.53,10091.81,10155.26,9503.14,8622.18,9087.98,9669.11,10158.18,10934.88,11376.3,12766.97,13009.12,12838.07,12253.93,12135.1,11587.58,12169.06,12046.25,11773.25,11234.48,10776.85,10290.1,10050.69,10235.7,10547.15,2018,10547.15,-17.22,17.46,1994,1983,1994,1983,2002,1988.0,2016,1998,2002,2003,2000,1997.0,1994.0,1983,0.0503662960538606,-0.017633107620389887,0.011154805732193497,-0.062054620884721426,-0.19061749861451197,0.006287276514322082,-0.06421499794195332,-0.09270199113135229,0.054023460424161784,0.0639449030477621,0.05058066357710272,0.07646054706650196,0.04036806988279708,0.1222427326986806,0.018966912274408217,-0.013148468151573748,-0.04550060873635986,-0.009697297112028543,-0.04511870524346733,0.05018131482155891,-0.010091987384399412,-0.022662654353014424,-0.04576221519121742,-0.04073441761434434,-0.04516625915736045,-0.023266051836230924,0.01840769141223142,0.030427816368201382
450,Madagascar,,,,,21933.66,,,,,,29343.9,,,,,25924.6,27695.96,27733.32,27239.25,27414.91,27756.08,,,,,,,,,2010,27756.08,,1.31,1999,1975,1996,2007,2003,1996.0,2016,1999,2004,2005,2001,1997.0,1999.0,1983,,,,,,,,,,,,,,,,0.0683273801717288,0.00134893320180996,-0.017815032603381048,0.006448782547243403,0.012444687945355352,,,,,,,,
454,Malawi,8044.56,,,,7070.34,,,,,,,,,,,,,,,,,,,,,,,,,1994,7070.34,-12.11,0.73,1994,1982,1994,2019,2001,1991.0,2017,1997,2009,2009,2010,1996.0,1994.0,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,Malaysia,67367.88,94590.97,102038.42,112581.63,123587.83,125005.3,143655.76,163827.66,155853.09,169353.53,195703.31,204986.35,213125.6,227260.32,244841.99,262996.44,263945.15,279777.19,288268.42,280071.16,301001.12,287740.31,,,,,,,,2011,287740.31,327.12,10.04,1993,1977,1994,,2002,1989.0,2016,1995,2002,,1996,1997.0,1994.0,1988,0.4040959875834002,0.07873320254565523,0.10332588450507178,0.09776195281592562,0.011469333185961767,0.1491973540321891,0.14041831667592022,-0.048676578790175035,0.08662285746147223,0.15559037948603727,0.04743425136754206,0.03970630239525705,0.06632108015179781,0.07736357143209155,0.07414761659141887,0.00360731118641766,0.059982310718723106,0.03034997241912388,-0.028436205394957968,0.07473086482735325,-0.044055683247956015,,,,,,,
462,Maldives,,,,,152.98,,,,,,,,,,,,,,,,,1282.1,1351.7,1447.68,1508.21,1535.9,,,,2015,1535.9,,3.38,1992,2012,1993,2019,1998,1989.0,2016,,2006,2006,2000,2002.0,1992.0,1986,,,,,,,,,,,,,,,,,,,,,,0.054285937134389006,0.07100688022490198,0.04181172634836426,0.018359512269511574,,,
466,Mali,,,,,,8666.21,,,,,12298.7,,,,,,,,,,52732.84,,,,,,,,,2010,52732.84,,3.5,2000,1994,1995,1987,2002,1994.0,2016,1987,2003,2003,1985,1995.0,1994.0,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,Malta,2570.37,2424.28,2493.29,3079.73,2864.0,2660.74,2783.21,2798.73,2765.98,2853.1,2789.77,2917.46,2969.38,3250.05,3139.28,2972.18,3032.32,3130.48,3078.43,2899.98,2984.08,2992.34,3207.53,2894.18,2933.25,2255.29,1944.05,2156.18,2186.11,2018,2186.11,-14.95,4.98,2000,1989,2001,2001,2001,1988.0,2016,1989,2017,2017,1993,1998.0,1994.0,1978,-0.05683617533662457,0.028466183774151402,0.23520729638349333,-0.07004834839417742,-0.07097067039106153,0.04602854844892784,0.005576294997502877,-0.011701736144608448,0.03149697394775085,-0.02219690862570535,0.045770798309538084,0.017796302262927367,0.09452141524493331,-0.03408255257611421,-0.053228765831655776,0.020234306132199373,0.03237125369354153,-0.016626843167820968,-0.057967860240447186,0.02900020000137929,0.00276802230503211,0.071913619441641,-0.09769199352773017,0.013499505904954138,-0.23112929344583655,-0.13800442515153263,0.10911756384866639,0.013881030340695254
584,Marshall Islands,,,,,,,,,,,122.53,,,,,135.09,,,,,169.82,,,,,,,,,2010,169.82,,3.01,2003,,1993,,2003,1993.0,2016,2004,2003,2003,1991,1998.0,1992.0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Mauritania,,,,,,4329.86,,,,,6943.85,,,,,,,,,,,,,,,,,,,2000,6943.85,,2.64,1996,1998,1996,1998,2005,1994.0,2017,1983,2005,2005,1996,1996.0,1994.0,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Mauritius,,,,,,3505.57,,,,,3996.22,4232.05,4148.89,4329.32,4319.23,4342.16,5488.04,,,,,,,6591.27,,,,,,2013,6591.27,,5.25,1992,1975,1993,2004,2001,1992.0,2016,2001,2005,2004,1994,1996.0,1992.0,1995,,,,,,,,,,,0.05901326753782334,-0.01965005139353265,0.043488740361879774,-0.0023306200511859013,0.005308816617776848,0.263896309670763,,,,,,,,,,,,
484,Mexico,404179.37,416948.34,417845.81,424326.64,449255.55,437655.32,458823.48,480816.27,504742.35,493564.82,525638.24,517097.89,513514.59,523480.21,552855.52,561540.1,581689.21,610557.23,643223.27,623101.9,638605.89,650407.17,647100.66,605887.32,,,,,,2013,605887.32,49.91,5.1,1991,1991,1993,,2000,1988.0,2016,1986,2005,2003,1983,1995.0,1993.0,1984,0.031592334858654536,0.0021524728938841007,0.015510099287581743,0.05874933989532209,-0.02582100543888658,0.048367194531075214,0.04793300900817028,0.04976137766719075,-0.02214502111820015,0.06498319714115763,-0.016247581226206027,-0.006929635702052446,0.019406693001653555,0.056115416473910246,0.015708588746658363,0.03588187201590766,0.04962791040940921,0.05350201159684906,-0.03128209276383921,0.024881949485308887,0.018479754391241252,-0.00508375391987147,-0.06368922572262573,,,,,
583,Micronesia (Federated States of),,,,,246.01,,,,,,173.93,,,,,,,,,,,,,,,,,,,2000,173.93,,1.62,1995,,1994,,1999,1995.0,2016,,,2005,1991,1996.0,1993.0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,Monaco,102.74,103.56,109.17,108.13,108.87,105.59,109.91,108.02,107.24,108.2,109.07,106.94,107.24,104.54,100.09,98.69,92.72,92.63,93.36,91.05,87.89,85.57,87.56,90.29,84.81,85.76,86.53,85.52,86.93,2018,86.93,-15.39,2.25,1992,1978,1993,1993,2006,1993.0,2016,1997,,2004,1996,1999.0,1992.0,1978,0.007981312049834606,0.05417149478563151,-0.009526426673994745,0.006843614168131038,-0.03012767520896483,0.040912965242920665,-0.017195887544354478,-0.007220885021292364,0.008951883625512943,0.008040665434380687,-0.0195287430090767,0.002805311389564215,-0.02517717269675484,-0.04256743830112878,-0.013987411329803233,-0.0604924511095349,-0.0009706643658326512,0.007880816150275333,-0.024742930591259666,-0.034706205381658396,-0.026396632153828734,0.02325581395348848,0.03117862037460032,-0.06069332151954816,0.011201509255983998,0.008978544776119356,-0.01167225239801231,0.01648737137511706
496,Mongolia,19317.4,17680.3,16005.3,15223.6,14345.0,14251.5,15299.2,15925.3,15929.7,,,,,,,,17710.95,,,,,,,,,,,,,2006,17710.95,-8.32,6.92,1997,1996,1993,1999,1999,1996.0,2016,1998,2001,2004,1996,1996.0,1993.0,1990,-0.08474742977833466,-0.09473821145568798,-0.048840071726240615,-0.05771302451456951,-0.006517950505402579,0.07351506858927136,0.04092370842919882,0.0002762899286042621,,,,,,,,,,,,,,,,,,,,
499,Montenegro,5706.3,6540.17,4564.26,3329.86,2215.3,1406.29,4431.93,4303.56,4703.4,4760.97,5605.98,5196.93,5689.96,4856.03,4842.96,4510.42,4643.92,4655.01,4365.87,3084.51,4024.82,3863.59,,,,,,,,2011,3863.59,-32.29,6.18,2006,2007,2006,2009,2007,2006.0,2017,2006,2011,2011,2006,2007.0,2006.0,2006,0.14613146872754673,-0.30211905806729794,-0.2704490979917884,-0.3347167748794243,-0.36519207330835557,2.1515050238570996,-0.028964807657160623,0.09290912639767987,0.01224008164306685,0.1774869406864566,-0.07296672481885402,0.09486947101461819,-0.14656166299938844,-0.0026914990228642964,-0.06866461833258998,0.02959813055103516,0.0023880687005805755,-0.06211372263432309,-0.2934947673659545,0.30484906840956905,-0.04005893431259038,,,,,,,
504,Morocco,,,,,44394.0,,,,,,59699.69,,,,71387.7,74681.6,76369.4,,85287.9,,100516.44,,96108.05,,,,,,,2012,96108.05,,2.89,1995,1975,1995,1993,2002,1995.0,2016,1980,2011,2004,2007,1996.0,1995.0,1975,,,,,,,,,,,,,,,0.04614100188127659,0.022599944296854756,,,,,,,,,,,,
508,Mozambique,6783.15,,,,8223.89,,,,,,,,,,,,,,,,,,,,,,,,,1994,8223.89,21.24,0.55,1997,1981,1995,2009,2005,1994.0,2018,2004,2010,2005,1997,1997.0,1995.0,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Myanmar,,,,,,,,,,,33995.69,34125.14,34774.81,36134.45,37542.13,38374.9,,,,,,,,,,,,,,2005,38374.9,,0.78,2015,1997,1995,,2003,1993.0,2017,2005,,2004,1996,1997.0,1994.0,1994,,,,,,,,,,,0.003807835640341381,0.019037870613864097,0.03909841635367668,0.03895672965826242,0.022182278949010197,,,,,,,,,,,,,
516,Namibia,,,,,5602.09,,,,,,9085.8,,,,,,,,,,,,,,,,,,,2000,9085.8,,5.06,1995,1990,1997,,2003,1993.0,2016,1995,2005,2005,1983,1997.0,1995.0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,Nauru,,,,,35.9,,,,,,19.29,,,41.5,,,,22.6,,,42.19,,,,,,,,,2010,42.19,,4.21,2001,,1994,,2001,2001.0,2016,,,2002,1996,1998.0,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,Nepal,,,,,31188.87,,,,,,26031.33,,,,,,,,,,,,,,,,,,,2000,26031.33,,1.09,1996,1975,1994,,2005,1994.0,2016,1988,2007,2007,1998,1996.0,1994.0,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,Netherlands,220740.87,228385.56,229110.63,229867.6,230750.53,230937.8,241763.55,233603.08,234161.15,220828.43,219239.07,219714.04,217608.55,218291.27,219893.84,214226.59,209176.56,207676.79,207040.28,201382.08,213281.34,199175.46,195272.03,194878.14,187184.61,195422.37,194991.61,192876.47,187756.39,2018,187756.39,-14.94,11.01,1993,1984,1994,1983,2002,1988.0,2017,1980,2000,2002,1996,1995.0,1993.0,1992,0.03463196461987308,0.0031747628878113264,0.003303949711979759,0.003841037188364054,0.0008115691001879369,0.0468773409983121,-0.03375393023472729,0.002388966789307774,-0.05693822395388817,-0.007197261693161456,0.002166447796006438,-0.00958286507316519,0.0031373767253170945,0.007341429641231218,-0.025772663754473523,-0.02357331085744304,-0.007169876012876345,-0.003064906771719696,-0.027328981587544276,0.05908797843383091,-0.06613743143211687,-0.019597946453845234,-0.002017134763232527,-0.03947867113263718,0.04400874623186174,-0.0022042512328553244,-0.010847338508564472,-0.026545902670242705
554,New Zealand,63590.93,64453.52,65668.78,65433.4,66679.18,67426.24,69549.34,72259.28,70221.38,72059.93,74103.08,77105.36,77474.96,79643.61,79294.83,81274.42,81455.21,79415.58,79526.33,76771.18,77267.81,76975.49,79401.58,78804.91,79449.84,79493.71,77623.31,79640.86,78862.29,2018,78862.29,24.02,16.63,1994,1989,1993,2000,2002,1988.0,2016,1976,2003,2004,1996,2000.0,1993.0,1984,0.013564670307542232,0.01885482747877854,-0.003584351650814853,0.019038900622617677,0.011203797047294408,0.031487741271053984,0.03896428060999576,-0.028202605949021277,0.026182196932045314,0.028353482996722437,0.040514915169517905,0.004793441078545069,0.027991624648789674,-0.004379259051667784,0.024964931509406055,0.002224439128572165,-0.025039896158882954,0.0013945626286428934,-0.03464450075842817,0.00646896400446111,-0.003783205451273854,0.03151769478830205,-0.007514585981790264,0.008183880928231413,0.0005521722888304104,-0.023528905620331577,0.02599154815737699,-0.009776011961699145
558,Nicaragua,,,,,7651.84,,,,,,11980.64,,,,,,,,,,,,,,,,,,,2000,11980.64,,2.36,1997,1977,1996,,1999,1993.0,2017,1997,2008,2005,2000,1998.0,1995.0,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,Niger,4852.38,,,,,,,,,,13627.0,,,,,,,,15520.0,,,,,,,,,,,2008,15520.0,219.84,1.02,1998,1975,1995,1983,2004,1992.0,2016,1987,2006,2006,2013,1996.0,1995.0,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,Nigeria,,,,,242626.4,,,,,,212444.0,,,,,,,,,,,,,,,,,,,2000,212444.0,,1.74,1991,1974,1994,1987,2004,1988.0,2017,2001,2001,2004,1986,1997.0,1994.0,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,Niue,,,,,4.42,,,,,,4.85,,,,,5.57,6.74,8.15,4.87,26.08,,,,,,,,,,2009,26.08,,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21005385996409334,0.20919881305637983,-0.40245398773006136,4.35523613963039,,,,,,,,,
807,North Macedonia,13257.34,12496.89,11880.3,12289.73,12050.82,12076.94,11612.05,12268.55,12900.85,12435.15,12092.05,12121.15,12232.14,12284.35,12417.18,13034.86,11938.33,12404.59,12484.65,11491.3,,,,,,,,,,2009,11491.3,-13.32,5.55,1997,2000,1998,1999,2004,1994.0,2018,1991,2010,2004,1994,2002.0,1998.0,1997,-0.0573606771795851,-0.049339475661544605,0.03446293443768258,-0.019439808685788856,0.002167487357706845,-0.03849402249245266,0.05653609827722065,0.05153828284516109,-0.03609839661727721,-0.027591142849101167,0.002406539834023211,0.009156721928199864,0.004268263770689425,0.010812944925860947,0.04974398373865888,-0.08412288279275731,0.0390557138226201,0.006454062568774904,-0.07956570668781267,,,,,,,,,
578,Norway,51459.02,49199.53,47536.73,49405.88,51267.85,51620.17,54604.38,54596.46,54758.82,55717.7,55114.75,56348.39,55289.87,55795.67,56190.76,55403.47,55355.14,57008.7,55587.36,53179.2,55468.97,54643.09,54121.12,53969.36,53930.25,54353.97,53472.21,52386.53,52022.4,2018,52022.4,1.09,9.75,1990,1976,1993,1985,2002,1988.0,2016,1975,2001,2002,1996,1996.0,1993.0,1977,-0.04390853148777412,-0.0337970708256765,0.039320121514458274,0.03768721455826718,0.006872143068219161,0.05781092933246828,-0.00014504330971248558,0.0029738191816832188,0.017510969009193356,-0.010821516322461212,0.022383118856567425,-0.018785274965265143,0.00914814956157422,0.007081015426465957,-0.014011022452801863,-0.0008723280328831704,0.029871842072840892,-0.02493198406558993,-0.04332207897622775,0.04305762403345677,-0.014889045172463174,-0.009552351450110049,-0.002804080920720082,-0.0007246704426363511,0.007856815052776524,-0.016222550073159366,-0.020303630614855836,-0.006950832589980619
512,Oman,,,,,20878.67,,,,,,,,,,,,,,,,,,,,,,,,,1994,20878.67,,9.72,1995,2008,1995,,2005,1999.0,2019,2013,2000,2005,1989,1996.0,1995.0,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,Pakistan,,,,,175199.0,,,,,,,,,,,,,,320234.0,,,,364449.0,,,394583.0,,,,2015,394583.0,,1.98,1994,1976,1994,1987,2005,1992.0,2016,1976,2005,2008,1997,1997.0,1994.0,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,Palau,,,,,104.86,19.82,32.37,85.17,171.18,47.04,164.51,,,,,346.48,,,,,,,,,,,,,,2005,346.48,,17.51,2011,2004,1999,2008,1999,2001.0,2016,2003,,2011,1996,1999.0,1999.0,2002,,,,,-0.8109860766736601,0.6331987891019171,1.6311399443929566,1.009862627685805,-0.7252015422362426,2.4972363945578233,,,,,,,,,,,,,,,,,,
591,Panama,,,,,10692.08,,,,,,9707.74,,,,,,,,,,,,,,,,,,,2000,9707.74,,3.2,1991,1978,1995,1989,1999,1989.0,2016,1990,2000,2003,1996,1996.0,1995.0,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,Papua New Guinea,,,,,5012.24,,,,,,10195.68,,,,,,,,,,,,,,,,,,,2000,10195.68,,1.74,1995,1975,1993,,2002,1992.0,2016,1993,,2003,1997,2000.0,1993.0,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,Paraguay,56196.95,,,,26355.62,,,,,,23429.88,,,,,32296.22,,,,,,44088.45,45230.73,,,,,,,2012,45230.73,-19.51,7.04,1995,1976,1994,1999,1999,1992.0,2016,1995,2003,2004,1986,1997.0,1994.0,1988,,,,,,,,,,,,,,,,,,,,,,0.025908826461352265,,,,,,
604,Peru,,,,,57582.87,,,,,,63197.0,,,,,,,,,,80591.02,,84564.0,,,,,,,2012,84564.0,,2.87,1993,1975,1993,1997,2002,1993.0,2016,1992,2005,2005,,1995.0,1993.0,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,Philippines,,,,,100866.61,,,,,,126878.71,,,,,,,,,,,,,,,,,,,2000,126878.71,,1.63,1993,1981,1994,1994,2003,1991.0,2017,1994,2006,2004,1984,2000.0,1994.0,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,Poland,475080.32,463126.7,450485.86,450327.26,444648.99,446722.54,460555.49,450448.67,420050.15,408500.81,395949.88,394895.9,385174.51,398551.08,404101.55,404459.53,419741.76,419497.5,413124.39,394084.8,412926.32,412006.11,404526.56,401147.19,388469.51,391674.13,400268.49,414679.37,412856.37,2018,412856.37,-13.10,10.89,1992,1989,1996,1996,2002,1990.0,2016,1978,2005,2008,1998,2001.0,1994.0,1976,-0.025161261152640453,-0.027294561077994477,-0.00035206432450505046,-0.012609207801455365,0.004663341302090866,0.030965417594554356,-0.021944847514465644,-0.06748498114113638,-0.027495145520124265,-0.030724369922301972,-0.002661902562011084,-0.024617601752765762,0.03472859613685238,0.013926621400699684,0.0008858664362956281,0.0377843241819521,-0.0005819292319163319,-0.015192247867984877,-0.04608682145346109,0.0478108265023163,-0.0022285089504588155,-0.01815397834755409,-0.008353889049955076,-0.03160356177491856,0.008249347548537324,0.02194262868471805,0.03600303386359492,-0.004396167573998196
620,Portugal,58558.61,60519.11,64463.09,62938.84,63906.04,68546.69,66206.27,69401.65,74238.09,82290.12,81528.17,81121.33,85574.06,80229.86,83350.56,85503.56,80733.33,78449.13,76066.24,72999.62,68749.86,67356.05,65466.54,63611.12,63520.26,67698.41,65865.83,70447.04,67280.28,2018,67280.28,14.89,6.56,1994,1980,1994,1983,2002,1988.0,2016,1981,2005,2004,1997,1996.0,1993.0,1980,0.033479278282049385,0.06516916722668255,-0.02364531393080909,0.015367299429096634,0.07261676674067118,-0.034143442958368936,0.04826400883179176,0.06968768033613038,0.10846224626738106,-0.009259313268713147,-0.004990177014889412,0.054889755875550804,-0.062451168029190124,0.0388969892257072,0.025830660285905697,-0.05578984079727202,-0.028293147328371033,-0.03037497037889393,-0.04031512534338505,-0.05821619345415764,-0.020273641284505855,-0.028052565433988513,-0.028341500864411014,-0.001428366612630002,0.06577665141798855,-0.027069764267728027,0.06955366690133552,-0.044952350020667935
634,Qatar,,,,,,,,,,,,,,,,,,61592.97,,,,,,,,,,,,2007,61592.97,,50.55,1995,2001,1996,,2005,1996.0,2017,,2004,2004,2002,1999.0,1996.0,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Republic of Korea,292959.18,316165.43,343246.07,378850.65,403823.65,437240.23,470924.43,500803.78,430185.41,468314.21,501335.34,514458.22,536099.11,546424.65,555143.69,559059.09,564427.04,579427.36,592707.18,597583.32,657515.9,682985.64,687091.84,696853.31,690884.85,692861.37,693942.65,,,2016,693942.65,136.87,13.61,1994,1993,1995,,2002,1992.0,2016,1997,2003,2007,1996,1999.0,1993.0,1988,0.07921325421514355,0.08565338721567381,0.10372902448671886,0.06591779636645734,0.0827504283119623,0.07703819934409972,0.06344829041891081,-0.14101005787136842,0.08863341041715024,0.07051063003191811,0.02617585267378108,0.04206539843021658,0.019260505767301195,0.01595652758344617,0.007052948759986849,0.009601757839229607,0.02657618954612796,0.022918869416176803,0.008226895446078276,0.10029158779063659,0.03873631040709432,0.006012132260935901,0.014206936295445,-0.008564872856814124,0.002860853006112406,0.0015606007880047171,,
498,Republic of Moldova,43418.87,38747.4,28754.48,23218.02,20991.45,17423.99,17263.96,16025.55,14044.25,11771.85,10730.67,11420.96,11141.81,11617.26,12304.47,12752.98,11943.3,11658.57,13058.72,13136.8,13939.38,14141.72,13364.24,12836.34,,,,,,2013,12836.34,-70.44,3.15,1998,2001,1996,2001,2003,1996.0,2017,2000,2005,2004,2007,1999.0,1995.0,2002,-0.10759077792674017,-0.2578991106500049,-0.19254251859188548,-0.0958983582579393,-0.16994824083138607,-0.009184463489706,-0.07173383163538377,-0.12363382224011028,-0.16180287306192923,-0.08844659080773203,0.06432869522592709,-0.024441903307602833,0.04267259987380872,0.05915422397363915,0.03645098082241659,-0.0634894746169131,-0.02384014468363012,0.12009620390836952,0.005979146501341627,0.06109402594239084,0.014515710167884091,-0.054977753766868497,-0.03950093682843167,,,,,
