Country ID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Latest Year,1000 t,%,kg,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,1990 Percent Change,1991 Percent Change,1992 Percent Change,1993 Percent Change,1994 Percent Change,1995 Percent Change,1996 Percent Change,1997 Percent Change,1998 Percent Change,1999 Percent Change,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change,2017 Percent Change
524.0,Nepal,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,2000.0,67.0,,2.8,1996,1975,1994,,2005,1994.0,2016,1988,2007,2007,1998,1996.0,1994.0,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528.0,Netherlands,587.21,446.26,433.47,418.57,395.54,486.15,373.19,355.17,423.93,421.4,399.78,389.22,375.5,370.57,357.97,347.51,335.62,318.53,311.97,292.13,288.15,273.41,263.74,257.75,245.21,243.09,232.26,220.68,211.61,2018.0,211.61,-63.96,12.4,1993,1984,1994,1983,2002,1988.0,2017,1980,2000,2002,1996,1995.0,1993.0,1992,-24.003337817816462,-2.8660422175413354,-3.4373774424989114,-5.502066559954123,22.907923345300084,-23.23562686413658,-4.8286395669766025,19.359743221555874,-0.5967966409548816,-5.1305173232083545,-2.6414527990394583,-3.5249987153794833,-1.3129161118508674,-3.400167309819998,-2.9220325725619567,-3.4214842738338427,-5.0920684107025895,-2.0594606473487413,-6.359585857614523,-1.3624071475028303,-5.11539128925905,-3.5368128451775775,-2.2711761583377603,-4.865179437439377,-0.8645650666775435,-4.455140071578432,-4.985791785068451,-4.110023563530901
554.0,New Zealand,101.71,102.98,112.39,113.91,118.1,121.21,126.97,135.05,129.91,137.93,144.97,152.05,155.4,162.97,157.4,165.85,165.2,161.48,164.23,154.19,155.78,155.39,163.59,163.56,164.2,165.66,159.71,170.78,168.34,2018.0,168.34,65.52,35.49,1994,1989,1993,2000,2002,1988.0,2016,1976,2003,2004,1996,2000.0,1993.0,1984,1.2486481171959596,9.137696640124291,1.3524334905240643,3.678342551136861,2.633361558001693,4.75208316145533,6.36370796251084,-3.805997778600529,6.173504734046656,5.104038280287096,4.883769055666699,2.203222624136793,4.8712998712998665,-3.417806958335886,5.368487928843703,-0.39192041000904776,-2.2518159806295395,1.7029972752043598,-6.113377580222854,1.0311952785524376,-0.25035306201053714,5.277044854881278,-0.018338529249954848,0.391293714844697,0.8891595615103581,-3.5916938307376487,6.9313130048212335,-1.428738728188311
558.0,Nicaragua,,,,,18.58,,,,,,69.62,,,,,,,,,,,,,,,,,,,2000.0,69.62,,13.73,1997,1977,1996,,1999,1993.0,2017,1997,2008,2005,2000,1998.0,1995.0,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562.0,Niger,,,,,,,,,,,22.0,,,,,,,,24.0,,,,,,,,,,,2008.0,24.0,,1.57,1998,1975,1995,1983,2004,1992.0,2016,1987,2006,2006,2013,1996.0,1995.0,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566.0,Nigeria,,,,,470.34,,,,,,1005.0,,,,,,,,,,,,,,,,,,,2000.0,1005.0,,8.22,1991,1974,1994,1987,2004,1988.0,2017,2001,2001,2004,1986,1997.0,1994.0,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570.0,Niue,,,,,0.03,,,,,,,,,,,0.07,0.08,0.09,0.06,0.06,,,,,,,,,,2009.0,0.06,,34.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.285714285714276,12.499999999999993,-33.33333333333333,0.0,,,,,,,,,
807.0,North Macedonia,41.41,37.11,32.19,36.0,34.15,34.31,33.91,35.91,37.08,36.36,34.07,33.96,32.06,34.88,31.7,32.1,33.0,34.29,35.94,34.07,,,,,,,,,,2009.0,34.07,-17.74,16.46,1997,2000,1998,1999,2004,1994.0,2018,1991,2010,2004,1994,2002.0,1998.0,1997,-10.383965225790865,-13.257881972514152,11.83597390493943,-5.138888888888893,0.46852122986823924,-1.165840862722255,5.897965202005309,3.2581453634085267,-1.9417475728155311,-6.298129812981296,-0.322864690343409,-5.594817432273258,8.796007485963818,-9.116972477064229,1.2618296529968522,2.8037383177570048,3.9090909090909065,4.81189851268591,-5.203116304952692,,,,,,,,,
578.0,Norway,201.63,196.05,200.08,204.56,209.17,220.07,230.69,239.12,242.53,235.62,223.07,221.03,215.71,215.97,213.58,216.2,214.92,216.23,209.65,200.04,204.8,206.08,202.1,194.9,188.16,177.67,169.13,161.63,163.49,2018.0,163.49,-18.92,30.63,1990,1976,1993,1985,2002,1988.0,2016,1975,2001,2002,1996,1996.0,1993.0,1977,-2.767445320636802,2.0555980617189498,2.239104358256692,2.253617520531866,5.211072333508633,4.825737265415552,3.6542546274220844,1.4260622281699549,-2.849132066136147,-5.326372973431802,-0.914511140000893,-2.4069130887209846,0.1205321960038899,-1.1066351808121435,1.2267066204700703,-0.5920444033302503,0.6095291271170679,-3.0430560051796625,-4.583830193179114,2.3795240951809733,0.6250000000000006,-1.9312888198757852,-3.5625927758535325,-3.458183683940487,-5.575042517006808,-4.806664040074291,-4.434458700407971,1.150776464765213
512.0,Oman,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,0.22,,0.1,1995,2008,1995,,2005,1999.0,2019,2013,2000,2005,1989,1996.0,1995.0,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.0,Palau,,,,,,,,,,,0.0,,,,,0.01,,,,,,,,,,,,,,2005.0,0.01,,0.26,2011,2004,1999,2008,1999,2001.0,2016,2003,,2011,1996,1999.0,1999.0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.0,Panama,,,,,1.65,,,,,,33.69,,,,,,,,,,,,,,,,,,,2000.0,33.69,,11.12,1991,1978,1995,1989,1999,1989.0,2016,1990,2000,2003,1996,1996.0,1995.0,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598.0,Papua New Guinea,,,,,,,,,,,18.23,,,,,,,,,,,,,,,,,,,2000.0,18.23,,3.12,1995,1975,1993,,2002,1992.0,2016,1993,,2003,1997,2000.0,1993.0,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.0,Paraguay,79.04,,,,43.58,,,,,,39.06,,,,,48.05,,,,,,64.21,62.17,,,,,,,2012.0,62.17,-21.34,9.68,1995,1976,1994,1999,1999,1992.0,2016,1995,2003,2004,1986,1997.0,1994.0,1988,,,,,,,,,,,,,,,,,,,,,,-3.1770752219280363,,,,,,
604.0,Peru,,,,,138.46,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,138.46,,5.81,1993,1975,1993,1997,2002,1993.0,2016,1992,2005,2005,,1995.0,1993.0,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608.0,Philippines,,,,,316.8,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,316.8,,4.65,1993,1981,1994,1994,2003,1991.0,2017,1994,2006,2004,1984,2000.0,1994.0,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616.0,Poland,1089.52,1072.5,1056.7,1061.71,1055.17,1053.3,1083.77,1030.43,942.4,913.83,851.84,828.83,797.67,818.47,839.76,869.47,890.32,892.8,863.09,856.36,887.89,871.67,835.95,795.83,746.58,725.26,742.18,803.65,,2017.0,803.65,-26.24,21.17,1992,1989,1996,1996,2002,1990.0,2016,1978,2005,2008,1998,2001.0,1994.0,1976,-1.5621558117336058,-1.473193473193469,0.4741175357244242,-0.6159874165261666,-0.1772226276334731,2.8928130637045504,-4.921708480581666,-8.543035431810027,-3.031621392190146,-6.783537419432499,-2.7012114951164525,-3.7595164267702765,2.6075946193288035,2.6011949124586073,3.5379155949318895,2.3980125823777727,0.2785515320334154,-3.3277329749103854,-0.7797564564529792,3.6818627679947653,-1.8268028697248564,-4.097881078848637,-4.799330103475088,-6.188507595843333,-2.8556886067132856,2.332956456994727,8.282357379611419,
620.0,Portugal,251.03,265.04,285.54,275.1,274.02,284.85,265.14,266.9,279.48,290.39,283.17,280.98,286.65,262.45,264.46,269.03,248.01,237.2,220.06,208.43,191.79,175.79,162.99,159.65,156.65,160.46,154.08,157.42,152.38,2018.0,152.38,-39.30,14.86,1994,1980,1994,1983,2002,1988.0,2016,1981,2005,2004,1997,1996.0,1993.0,1980,5.58100625423257,7.734681557500754,-3.6562303004832937,-0.3925845147219342,3.9522662579373917,-6.919431279620865,0.6638002564682774,4.71337579617836,3.903678259625006,-2.4863115121044013,-0.7733870113359458,2.017937219730927,-8.442351299494154,0.7658601638407281,1.7280496105271093,-7.813255027320368,-4.358695213902666,-7.22596964586846,-5.284922293919838,-7.983495658014688,-8.342457896657802,-7.281415325103807,-2.0492054727283904,-1.8791105543376134,2.432173635493139,-3.97606880219369,2.1677050882658198,-3.2016262228433443
634.0,Qatar,,,,,,,,,,,,,,,,,,175.69,,,,,,,,,,,,2007.0,175.69,,144.19,1995,2001,1996,,2005,1996.0,2017,,2004,2004,2002,1999.0,1996.0,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498.0,Republic of Moldova,137.38,117.94,78.45,63.13,56.76,47.77,45.03,41.79,35.05,25.65,24.4,26.61,27.37,30.71,32.11,32.86,30.89,32.39,34.81,35.05,39.1,39.95,37.02,36.34,,,,,,2013.0,36.34,-73.55,8.92,1998,2001,1996,2001,2003,1996.0,2017,2000,2005,2004,2007,1999.0,1995.0,2002,-14.150531372834472,-33.48312701373579,-19.52836201402167,-10.09028987802947,-15.83861874559548,-5.735817458656064,-7.195203197868093,-16.128260349365885,-26.8188302425107,-4.873294346978558,9.057377049180332,2.8560691469372474,12.203142126415782,4.5587756431129876,2.3357209592027406,-5.995130858186242,4.855940433797345,7.47144180302563,0.6894570525710855,11.554921540656219,2.1739130434782643,-7.334167709637045,-1.8368449486763903,,,,,
642.0,Romania,484.53,427.81,462.93,406.84,399.44,397.1,460.0,423.07,393.44,330.29,383.51,365.22,378.66,397.0,364.73,328.62,329.87,351.6,309.03,275.1,253.05,258.3,280.48,237.53,229.6,227.75,213.42,207.6,204.04,2018.0,204.04,-57.89,10.46,1991,1994,1994,1998,2001,1993.0,2017,1991,2003,2004,1996,1998.0,1994.0,1990,-11.706189503229929,8.209251770645848,-12.116302680750875,-1.818896863631889,-0.5858201482074842,15.839838831528574,-8.02826086956522,-7.003569149313352,-16.05073200488003,16.113112719125606,-4.769106411827583,3.6799737144734674,4.8433951301959475,-8.128463476070525,-9.90047432347216,0.38037855273568255,6.587443538363604,-12.107508532423221,-10.979516551791074,-8.015267175572523,2.0746887966804977,8.58691444057298,-15.313034797490022,-3.3385256599166446,-0.8057491289198582,-6.291986827661915,-2.7270171492831006,-1.714836223506745
643.0,Russian Federation,8006.17,7645.87,6186.49,5890.42,5237.93,5181.71,5131.9,4763.62,4720.35,4722.76,4831.12,4958.21,4917.11,5008.39,4989.7,5043.94,5096.63,5019.21,5095.87,4789.16,4902.0,4991.7,4803.85,4576.82,4645.86,4705.25,4484.77,4448.25,4549.64,2018.0,4549.64,-43.17,31.22,1995,1992,1995,,2004,1988.0,2019,1977,2011,2011,1997,2003.0,1994.0,1988,-4.500279159698086,-19.087167320396503,-4.785750886205259,-11.077138811833448,-1.0733247676085829,-0.9612656825642577,-7.176289483427187,-0.9083428149180567,0.05105553613608852,2.2944210588723473,2.630652933481266,-0.8289281817430154,1.8563749844929371,-0.3731738143395484,1.0870393009599733,1.0446198804902618,-1.5190429754563324,1.5273319904925249,-6.018795612917913,2.3561543151617435,1.8298653610771078,-3.7632469900033954,-4.726001020015209,1.5084709470767905,1.2783424382138147,-4.6858296583603325,-0.8143115477493925,2.2793233293992095
646.0,Rwanda,,,,,,,,,,,,,0.38,,,14.2,,,,,,,,,,,,,,2005.0,14.2,,1.61,2004,1980,1996,2005,2004,2001.0,2016,2006,2004,2002,,1998.0,1998.0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662.0,Saint Lucia,,,,,1.34,,,,,,1.84,,,,,2.1,,,,,2.7,,,,,,,,,2010.0,2.7,,15.51,1993,1982,1993,,2003,1993.0,2016,2002,,2002,1985,1997.0,1993.0,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670.0,Saint Vincent and the Grenadines,28.78,,,,25.81,,,27.86,,,0.86,,,,1.35,,,,,,,,,,,,,,,2004.0,1.35,-95.32,12.4,1996,1988,1996,,2004,1996.0,2016,,2010,2005,1993,1998.0,1996.0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882.0,Samoa,,,,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,0.97,,5.75,2002,2004,1994,2005,2000,1992.0,2016,2005,2002,2002,1995,1998.0,1994.0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674.0,San Marino,,,,,,,,,,,,,,,,,,1.54,,,1.81,,,,,,,,,2010.0,1.81,,57.97,,2005,1995,,2010,2009.0,2018,,,,,1999.0,1994.0,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678.0,Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,2012.0,0.75,,4.0,2013,2001,1999,2001,2008,2001.0,2016,2006,2013,2006,1987,1998.0,1999.0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686.0,Senegal,,,,,,,,,,,5.96,,,,,34.57,,,,,,,,,,,,,,2005.0,34.57,,3.12,1992,1977,1995,1988,2001,1993.0,2016,1977,2001,2003,1984,1995.0,1994.0,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688.0,Serbia,207.28,,,,,,,,164.0,,,,,,,,,,,,,,,,,,,,,1998.0,164.0,-20.88,16.93,2000,2006,2002,2008,2007,2001.0,2017,1992,2009,2009,2001,2007.0,2001.0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690.0,Seychelles,,,,,,,,,,,1.15,,,,,,,,,,,,,,,,,,,2000.0,1.15,,14.2,1993,1977,1993,2005,2002,1993.0,2016,2005,,2008,1991,1997.0,1992.0,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703.0,Slovakia,134.52,120.37,112.83,108.95,109.68,113.38,113.66,113.84,113.88,109.93,107.83,108.81,102.69,100.65,100.51,104.1,97.33,96.78,97.39,87.77,85.8,78.15,75.95,73.79,74.57,72.58,67.85,67.29,66.06,2018.0,66.06,-50.89,12.11,1993,1993,1994,1995,2002,1993.0,2016,1993,2007,2002,1996,2002.0,1994.0,1993,-10.518881950639313,-6.264019273905463,-3.438801737126647,0.6700321248279063,3.3734500364697197,0.24695713529723157,0.15836705965159847,0.03513703443428675,-3.4685634000702397,-1.9103065587191925,0.908837985718264,-5.624483043837887,-1.986561495763942,-0.1390958768007954,3.5717839020992828,-6.503362151777134,-0.5650878454741571,0.6302955156023966,-9.877810863538356,-2.2445026774524313,-8.916083916083908,-2.8150991682661584,-2.8439763001974936,1.0570538013280755,-2.668633498726023,-6.516946817305048,-0.8253500368459663,-1.8279090503789626
705.0,Slovenia,72.06,66.43,66.75,70.31,73.42,72.18,74.83,73.55,66.63,59.9,59.34,59.17,58.65,56.2,54.68,55.93,56.21,54.26,58.46,49.82,48.58,47.59,46.12,43.6,38.97,35.25,36.13,34.75,33.8,2018.0,33.8,-53.10,16.27,1993,2000,1996,1999,2002,1992.0,2016,1991,1999,2004,1995,2001.0,1995.0,1992,-7.812933666389113,0.48171007075115635,5.333333333333337,4.423268382875835,-1.6889131026968058,3.6713771127736092,-1.7105438995055475,-9.408565601631546,-10.100555305417975,-0.9348914858096748,-0.28648466464442485,-0.8788237282406677,-4.177323103154298,-2.7046263345195785,2.286027798098025,0.5006257822277868,-3.4691336061199127,7.7405086619977945,-14.779336298323642,-2.488960256924934,-2.0378756689995776,-3.0888842193738304,-5.464006938421501,-10.619266055045877,-9.545804464973054,2.496453900709227,-3.8195405480210423,-2.733812949640296
90.0,Solomon Islands,,,,,,,,,,,1.08,,,,,,,,,,,,,,,,,,,2000.0,1.08,,2.61,,2007,1996,,2003,1993.0,2016,,,2004,1997,1999.0,1994.0,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728.0,South Sudan,,,,,,,,,,,,,,,,,,,,,,,30.21,51.48,61.35,62.04,,,,2015.0,62.04,,5.79,,,2014,,,2012.0,,2013,,,,2014.0,2014.0,2016,,,,,,,,,,,,,,,,,,,,,,,70.40714995034755,19.172494172494183,1.1246943765281137,,,
724.0,Spain,1421.22,1462.4,1503.19,1458.78,1490.41,1466.48,1454.69,1432.98,1415.52,1442.76,1475.32,1441.44,1468.15,1471.67,1490.6,1464.0,1423.35,1414.08,1207.4,1086.47,1010.99,1001.41,945.51,851.46,844.55,857.72,815.38,818.05,772.6,2018.0,772.6,-45.64,16.55,1994,1986,1994,1985,2002,1988.0,2017,1982,2004,2004,1997,1996.0,1993.0,1982,2.897510589493538,2.7892505470459494,-2.954383677379445,2.168250181658654,-1.6055984594843073,-0.8039659593039089,-1.492414191339738,-1.2184398944856198,1.9243811461512383,2.256785605367486,-2.2964509394571944,1.8530081030081056,0.23975751796478437,1.2862938022790324,-1.7845163021601977,-2.776639344262301,-0.6512804299715448,-14.615863317492634,-10.015736292860696,-6.947269597872009,-0.9475860295354099,-5.582129197831056,-9.947012723292186,-0.8115472247668806,1.5594103368657952,-4.936342862472606,0.3274546837057518,-5.555895116435418
144.0,Sri Lanka,,,,52.0,60.47,62.0,,,,,83.68,,,,,,,,,,,,,,,,,,,2000.0,83.68,,4.46,1992,1979,1994,1990,2002,1989.0,2016,1990,2006,2005,1994,1998.0,1993.0,1980,,,,16.288461538461537,2.53018025467174,,,,,,,,,,,,,,,,,,,,,,,
729.0,Sudan,,,,,,74.0,,,,,97.0,,,,,,,,,,,,,,,,,,,2000.0,97.0,,3.56,2006,1982,1996,,2004,1993.0,2017,2005,2005,2006,1985,1995.0,1993.0,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740.0,Suriname,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,2003.0,9.0,,18.44,2011,1980,1996,,2006,1997.0,2019,1985,2000,2011,1998,2000.0,1997.0,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752.0,Sweden,277.11,282.39,270.7,259.06,263.2,252.1,247.0,236.32,226.21,218.71,214.19,204.17,196.77,192.25,187.74,183.22,179.82,173.59,165.4,153.14,157.0,149.24,143.26,140.56,139.14,134.92,132.39,128.83,126.86,2018.0,126.86,-54.22,12.72,1991,1974,1994,1983,2002,1988.0,2016,1975,2003,2002,1996,1995.0,1993.0,1985,1.905380534805663,-4.13966500230178,-4.299963058736604,1.5980853856249464,-4.217325227963524,-2.023006743355809,-4.3238866396761155,-4.278097494922133,-3.3155032933999378,-2.0666636184902427,-4.678089546664181,-3.6244306215408617,-2.297098134878289,-2.3459037711313346,-2.4075849579205335,-1.8556926099770796,-3.4645756867979034,-4.718013710467192,-7.412333736396626,2.520569413608472,-4.942675159235662,-4.0069686411149945,-1.8846851877704796,-1.0102447353443482,-3.032916486991519,-1.8751852949896244,-2.689024850819529,-1.5291469378250508
756.0,Switzerland,144.15,141.0,134.22,122.21,119.67,115.34,109.61,105.15,104.55,103.95,101.56,98.32,93.66,92.7,92.23,92.97,91.4,90.1,89.86,85.08,84.34,80.23,80.74,80.77,76.95,72.56,70.69,67.13,64.29,2018.0,64.29,-55.40,7.54,1990,1974,1995,1995,2003,1988.0,2017,1976,2002,2003,2009,1996.0,1993.0,1975,-2.185223725286164,-4.808510638297873,-8.947995827745496,-2.0783896571475267,-3.6182836132698237,-4.967920929426048,-4.0689718091414955,-0.5706134094151294,-0.5738880918220892,-2.2991822991823,-3.190232374950777,-4.739625711960941,-1.0249839846252335,-0.507011866235166,0.8023419711590534,-1.6887167903624754,-1.4223194748358985,-0.2663706992230798,-5.319385711106166,-0.8697696285848553,-4.873132558691012,0.6356724417300148,0.03715630418627835,-4.729478766868879,-5.705003248862899,-2.577177508269025,-5.036072994765883,-4.2305973484284065
762.0,Tajikistan,74.0,76.0,53.3,42.0,23.0,17.0,12.0,15.0,15.0,12.0,9.0,12.0,12.0,12.0,12.0,11.0,11.0,7.0,8.0,7.0,6.0,,,,,,,,,2010.0,6.0,-91.89,0.8,2016,2016,1998,2001,2008,1998.0,2017,2001,,2007,,1997.0,1998.0,1992,2.7027027027027026,-29.868421052631582,-21.200750469043147,-45.23809523809524,-26.08695652173913,-29.411764705882355,25.0,0.0,-20.0,-25.0,33.33333333333333,0.0,0.0,0.0,-8.333333333333332,0.0,-36.36363636363637,14.285714285714285,-12.5,-14.285714285714285,,,,,,,,
764.0,Thailand,,,,,271.85,,,,,,,,,,,,,,,,,,,1346.9,,,,,,2013.0,1346.9,,19.77,1997,1983,2004,,2002,1989.0,2016,1998,2002,2005,2011,2001.0,1994.0,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626.0,Timor-Leste,,,,,,,,,,,,,,,,,,,,,1.82,,,,,,,,,2010.0,1.82,,1.66,,,2007,,2008,2009.0,2017,,,,2013,2003.0,2006.0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768.0,Togo,,,15.0,16.0,16.6,15.36,19.9,19.8,19.8,,17.81,,,,,19.68,,,,,,,,,,,,,,2005.0,19.68,,3.51,2004,1978,1996,1996,2004,1991.0,2017,1995,2004,2004,1985,1995.0,1995.0,1998,,,6.666666666666667,3.750000000000009,-7.4698795180723,29.557291666666664,-0.5025125628140596,0.0,,,,,,,,,,,,,,,,,,,,
776.0,Tonga,,,,,0.49,,,,,,0.59,,,,,,0.79,,,,,,,,,,,,,2006.0,0.79,,7.76,2010,2016,1998,,2008,1998.0,2016,,2010,2009,1995,1998.0,1998.0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780.0,Trinidad and Tobago,36.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.0,36.56,0.00,29.94,1994,1984,1996,2018,1999,1989.0,2018,1993,2009,2002,1986,2000.0,1994.0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788.0,Tunisia,,,,,72.62,,,,,,94.87,,,,,,,,,,,,,,,,,,,2000.0,94.87,,9.77,1995,1974,1993,1987,2003,1989.0,2017,1981,2016,2004,1985,1995.0,1993.0,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792.0,Turkey,254.37,272.83,298.33,294.84,1088.18,1041.27,1191.12,1404.92,1544.99,1391.0,1490.71,1387.54,1070.24,966.4,1368.3,1300.93,1269.72,1215.82,1131.31,1017.3,955.74,960.06,835.53,811.89,800.18,800.56,804.87,777.19,782.8,2018.0,782.8,207.74,9.51,1994,1996,1997,,2009,1991.0,,1994,2017,2009,,1998.0,2004.0,1983,7.257145103589252,9.346479492724407,-1.1698454731337813,269.0747524080858,-4.310867687331147,14.391080123310948,17.949492914232003,9.96996270250263,-9.967054802943709,7.1682242990654235,-6.920863212831474,-22.867809216310878,-9.702496636268505,41.58733443708609,-4.923627859387554,-2.399052985172149,-4.2450304004032455,-6.950864437169975,-10.077697536484251,-6.051312297257441,0.4520057756293486,-12.971064308480717,-2.8293418548705596,-1.4423136139132193,0.047489314904146,0.5383731388028454,-3.4390646936772336,0.7218312124448204
795.0,Turkmenistan,,,,,48.83,,,,,,115.95,,,,90.24,,,,,,169.59,,,,,,,,,2010.0,169.59,,33.34,1996,,1996,,1999,1993.0,2016,2009,,,,1996.0,1995.0,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798.0,Tuvalu,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.1,,,,,2014.0,0.1,,8.78,,,2003,,1998,1993.0,2016,,,2004,2002,1998.0,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800.0,Uganda,,,,,1200.32,,,,,,71.77,,,,,,,,,,,,,,,,,,,2000.0,71.77,,3.03,1999,1991,1993,2000,2002,1988.0,2016,1988,2008,2004,1990,1997.0,1993.0,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804.0,Ukraine,2273.62,1907.36,1620.51,1384.41,1206.0,1091.23,1063.83,967.32,987.17,925.05,856.58,863.08,866.6,885.97,899.21,895.75,960.72,917.68,913.09,756.25,773.73,809.72,775.19,771.21,673.81,561.46,580.29,572.57,590.11,2018.0,590.11,-74.05,13.34,1999,1999,1995,1999,2004,1988.0,2016,1991,2002,2007,1999,2002.0,1997.0,1988,-16.109112340672585,-15.039111651707069,-14.569487383601453,-12.887078249940412,-9.51658374792703,-2.5109280353362804,-9.071938185612352,2.052061365421981,-6.2927358003180816,-7.4017620669152935,0.758831632772187,0.4078416832738543,2.235171936302793,1.4944072598394988,-0.3847821977068801,7.25313982696065,-4.479973353318353,-0.5001743527155347,-17.176839084865676,2.3114049586776884,4.651493415015575,-4.264437089364221,-0.5134225157703296,-12.62950428547349,-16.673839806473623,3.3537562782744854,-1.3303692981095512,3.0633808966589173
784.0,United Arab Emirates,,,,,163.0,,,,,,248.0,,,,,332.0,,,,,,,,,,,,,,2005.0,332.0,,72.36,1992,1990,2000,2016,2005,1989.0,2016,2007,2002,2002,,1998.0,1995.0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826.0,United Kingdom of Great Britain and Northern Ireland,3085.66,2991.77,2930.35,2761.63,2659.25,2533.69,2426.43,2235.18,2172.07,2055.41,1979.0,1941.32,1838.6,1805.96,1756.15,1741.4,1681.48,1618.27,1455.88,1262.6,1234.61,1148.04,1171.88,1113.43,1042.98,1007.06,907.08,881.09,833.3,2018.0,833.3,-72.99,12.41,1994,1976,1994,1985,2002,1988.0,2016,1976,2004,2005,1997,1996.0,1993.0,1984,-3.04278501195854,-2.0529653014770544,-5.757673997986582,-3.7072308745197624,-4.721632039108769,-4.233351357111573,-7.88195002534588,-2.823486251666518,-5.370913460431768,-3.7175064828914848,-1.9039919151086442,-5.2912451321781075,-1.7752637876645205,-2.75808988017453,-0.8399054750448424,-3.4409096129550973,-3.7591883340866405,-10.03479023895888,-13.275819435667788,-2.2168541105655004,-7.0119308931565385,2.076582697467,-4.98771205242858,-6.327294935469678,-3.443977832748478,-9.927908962723166,-2.865237906248623,-5.423963499755993
834.0,United Republic of Tanzania,156.68,,,,161.34,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,161.34,2.97,5.6,1993,1979,1996,1999,2002,1993.0,2018,2000,2002,2004,1985,1997.0,1996.0,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
