Country ID,Country,1990,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1995,Footnotes 1996,Footnotes 1997,Footnotes 1998,Footnotes 1999,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
268.0,Georgia,1153,649.2999878,677.5,686.5999756,655,686,650.0,733.5868153758347,796.7375865243375,876.6352177709341,973.279709123075,1086.6710605807602,1216.8092721365392,1363.694343790412,1527.3262755423784,1707.7050674147904,1904.8307193741202,2118.7032314501703,2349.322603613138,2596.688835877925,2860.8019282594323,3141.6618807278574,3439.2686933018267,3753.622365988791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,1996,1994.0,2000,1999,1996.0,2017,1997,2007,2006,1996,1999.0,1994.0,1992,12.859510057820724,8.608493204195486,10.028098661083561,11.024481950187202,11.650438244505358,11.975860614731742,12.071330735010264,11.999164805300042,11.81010205618027,11.54330778310265,11.22790124606575,10.884930401749465,10.52925774792914,10.17114907001216,9.817525278281176,9.472910321750478,9.140131252297506
276.0,Germany,-30771.223895907402,-7654.285652816296,-3722.059119582176,-20.219624638557434,3451.2328318953514,6692.298249840736,9702.97662949562,14471.23273,15033.172273397446,17352.68953758478,14334.24643,21300.562951028347,22928.919099986553,27789.04082,25494.470282673836,26431.665316462517,27517.80794,27614.89426857233,27860.928187072277,27221.91754,27661.834908604622,27216.707711696625,26473.97234,25635.2922026515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0,1976,1994.0,1984,2002,1988.0,2016,1976,2001,2002,1994,1996.0,1993.0,1976,49.142199168135505,3.883149099195269,15.429326704995797,-17.39467015212272,48.59911230805,7.644662503530652,21.19647114118125,-8.257105929596323,3.6760718045811025,4.109247792499084,0.35281272688587456,0.8909464439990643,-2.293572715099941,1.6160410741021713,-1.6091745120260756,-2.7289684687961993,-3.1679421832790946
300.0,Greece,,,,,,,,,,,,,,15.01219748,,15.01219748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,1992,1994.0,1999,2002,1988.0,2016,1975,2003,2006,1995,1997.0,1994.0,1981,,,,,,,,,,,,,,,,,
348.0,Hungary,-75.06849500082899,220.23482981382404,279.00195267924573,337.671228178835,396.24265631253365,454.7162370803999,513.0919704824337,571.3698565186351,629.549895189004,687.6320864934823,745.6164304321283,803.5029270049417,861.2915762119228,918.9823780530132,976.5753325283295,1034.070439637755,1091.4676993813482,1148.7671117590507,1183.561632,1320.547932,1298.630124,1320.547932,1493.15067,1473.972588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.0,1985,1994.0,1983,2002,1989.0,2016,1979,2000,2008,2002,1999.0,1994.0,1985,11.358175412763858,10.182553035762297,9.22598697074532,8.432466296669173,7.763575775719546,7.192089445447117,6.6981732359234725,6.267035783355778,5.887421604288547,5.550614111326882,5.2497579552908675,3.0288576235151807,11.574074074074076,-1.6597510373443924,1.6877637130801628,13.07053941908714,-1.2844036697247643
364.0,Iran (Islamic Republic of),3906.4098880812526,2932.5032955370843,2785.6148341447115,2654.6906584501266,2539.730768468231,2440.735164191574,2357.7038456201553,2290.6368127539754,2239.534065593034,2204.3956041373312,2130.0,2195.0,2220.0,2265.0,2300.0,2345.0,2390.0,2450.0,2576.0,2715.0,2896.0,2995.0,3259.0,3376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.0,1976,1996.0,2008,2005,1990.0,,1975,2004,2006,,1997.0,1996.0,1975,-2.8445910622221957,-2.230940622119043,-1.5690076786752531,-3.3748753625574954,3.051643192488263,1.1389521640091116,2.027027027027027,1.545253863134658,1.956521739130435,1.9189765458422177,2.510460251046025,5.142857142857142,5.395962732919254,6.666666666666667,3.418508287292818,8.814691151919867,3.5900583000920525
368.0,Iraq,-85.93890762364026,160.56678022630513,211.3843949176371,262.7075019830372,314.5361014220398,366.87019323476125,419.709777421318,473.05485398194287,526.9054229160538,581.261484224,636.1230379057815,317.3999939,1195.099976,998.2000122,794.5999756,844.5,753.0999756,976.5999756,1138.900024,1273.800049,1211.400024,1386.0,1105.699951,1496.699951,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,2011.0,2014,2009.0,2016,2009,2008.0,,2008,2017,2016,1985,2010.0,2009.0,1974,12.709991386994874,11.383578137043378,10.316094491326993,9.438360388702375,-50.10399325499492,276.52804000258675,-16.475606037498576,-20.396717502664842,6.279892516019856,-10.822975062166963,29.67733464895361,16.618887206124157,11.844764435618266,-4.898729988979606,14.41307351336159,-20.223668759018757,35.362215549198304
400.0,Jordan,-1188.1119776815176,-549.021750247106,-442.8358066380024,-343.8605636563152,-252.09602130576968,-167.54217957891524,-90.19903847761452,-20.066598007455468,42.855141839012504,98.56618105992675,147.06651964969933,188.35615761578083,219.8904114,249.2328796,276.7123413,280.4383545,281.9178162,281.6438293,279.0684814,259.0880387723446,235.48137109726667,204.66400279663503,166.63593386299908,121.3971643075347,,,,,,,,,,,,,14.0,14.0,14.0,14.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,1989.0,1978,1994.0,2001,2003,1989.0,2016,1977,2002,2004,1995,1996.0,1993.0,1975,-77.75298013577432,-313.5645604854907,129.99849453350444,49.2058615523362,28.075484525254364,16.74182261062283,13.344132658255594,11.025616581609324,1.3465294617851624,0.5275532666128241,-0.09718679851210171,-0.914398837141502,-7.1596916023693264,-9.111446358903745,-13.086966564290295,-18.58073154731692,-27.148267787581617
398.0,Kazakhstan,6507.548052199185,4681.342424534261,4365.9000002890825,4067.05714315176,3784.813853107393,3519.170130163431,3270.125974304974,3037.6813855543733,2821.836363904178,2622.5909093394876,2439.9450218826532,2273.898701518774,2124.45194824785,1991.6047620847821,1875.3571430146694,1867.0,1578.0,1590.0,1593.0,1569.0,1542.0,1553.0,1546.0,1548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,2000,1994.0,2006,2009,1998.0,2016,2007,2007,2007,,1997.0,1995.0,1994,-7.108123374360345,-7.105584630325003,-7.060843680142483,-6.964330075514316,-6.805330401902189,-6.572269607749289,-6.2532450438633855,-5.836881959873727,-0.44562941228544684,-15.479378682378147,0.7604562737642585,0.18867924528301888,-1.5065913370998116,-1.7208413001912046,0.7133592736705577,-0.4507405022537025,0.129366106080207
404.0,Kenya,,,,,,,,,,,,,,,,,,,,,,,,3695.608398,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,2000.0,1978,1994.0,1999,2005,1988.0,2016,1990,2005,2004,1989,1997.0,1994.0,1991,,,,,,,,,,,,,,,,,
414.0,Kuwait,659.7360144816339,581.2445057844743,572.3239263286814,565.6625876352191,561.2604897040874,559.1176325324923,559.2340161222965,561.6096404734999,566.2445055851713,573.1386114610359,582.2919580964372,593.7045454932377,564.0,658.0,713.0,706.0,582.0,632.0,724.0,819.0,843.0,847.0,876.0,873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.0,2002,2002.0,,2005,1992.0,2018,2015,2006,2006,1986,1997.0,1994.0,2002,0.4247996871999873,0.8252823273766592,1.2175139551667848,1.59705635815875,1.959942471833074,-5.003253843805379,16.666666666666664,8.358662613981762,-0.9817671809256662,-17.56373937677054,8.59106529209622,14.556962025316455,13.121546961325967,2.93040293040293,0.4744958481613286,3.4238488783943333,-0.3424657534246575
428.0,Latvia,17.434619998093694,153.84615230141208,177.14613975165412,199.11868753144518,219.7637956412509,239.08146408060566,257.0716928499751,273.7344819488935,289.06983137782663,303.07774113630876,315.75821122480556,334.246572,326.027394,350.684928,306.849312,399.999996,331.506846,432.876708,386.301366,410.9589,304.109586,298.630134,364.383558,408.219174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,1997,1996.0,1999,2002,1995.0,2017,1995,2003,2004,2004,2002.0,1995.0,1995,6.481767367767989,5.6022717049568636,4.845856688577506,4.183900157416636,5.855227233356594,-2.4590163934426226,7.563025210084033,-12.500000000000004,30.35714285714286,-17.12328767123288,30.57851239669422,-10.759493670886084,6.38297872340427,-26.00000000000001,-1.8018018018017956,22.01834862385321,12.03007518796993
438.0,Liechtenstein,26.84931564,27.1232872,24.31694031,26.30137062,26.30137062,36.16438293,30.60109329,29.86301422,27.94520569,24.10958862,25.13661194,24.10958862,26.02739716,29.86301422,30.60109329,27.67123222,27.39726067,23.09589005,30.9289608,29.61643791,28.05479431,27.67123222,30.9289608,28.79452133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,1979,1998.0,1997,2004,1989.0,2017,1991,2004,2004,,1999.0,1994.0,,-2.4119369298520943,-6.422019277329329,-13.725492352960389,4.259812708492417,-4.08576669939235,7.954546924160663,14.736844550459846,2.471549136207729,-9.574367301959887,-0.9900952289431469,-15.700002536056463,33.91543141676844,-4.243669544823505,-5.272894751035237,-1.3671891005926184,11.772979801186455,-6.901103091701678
440.0,Lithuania,3366.9601783268154,2239.7586228773,2046.803634390235,1864.6770867668092,1693.3789800144732,1532.9093141295016,1383.268089108169,1244.4553049579263,1116.4709616713226,999.3150592558086,892.9875977039337,797.4885770194232,712.8179972022772,638.9758582524955,575.9621601700783,523.7769029550254,465.75342,463.013694,446.575338,438.35616,416.438352,413.698626,454.794516,512.328762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,2001,1996.0,2002,2003,1995.0,2017,1993,2004,2006,2003,2003.0,1995.0,1992,-10.035132397201414,-10.28436640325389,-10.493412407263618,-10.640033947958024,-10.69432777454685,-10.617152678675154,-10.35918554800846,-9.861671183438823,-9.060535712909132,-11.077900271598587,-0.5882352941176511,-3.5502958579881656,-1.840490797546012,-4.999999999999996,-0.6578947368421098,9.933774834437086,12.650602409638553
470.0,Malta,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,1989,2001.0,2001,2001,1988.0,2016,1989,2017,2017,1993,1998.0,1994.0,1978,,,,,,,,,,,,,,,,,
480.0,Mauritius,30,35,35,35,35,35,35.0,36.821681488188915,56.59999847,43.06885098887142,46.978828093386255,38.0,41.0,42.0,74.69999695,90.69999695,70.69999695,83.69999695,100.6999969,113.6999969,119.0,121.1999969,138.8000031,144.1000061,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,1975,1993.0,2004,2001,1992.0,2016,2001,2005,2004,1994,1996.0,1992.0,1995,5.204804251968328,53.7137799862705,-23.906621637632323,9.078433751402233,-19.11249909328902,7.894736842105263,2.4390243902439024,77.85713559523809,21.419010245354503,-22.050717389798105,18.38755383425798,20.310633894234574,12.909632969412732,4.661392475376574,1.8487368907563042,14.52145763214949,3.818445880135578
484.0,Mexico,-28.60450586117804,469,505.31025033444166,602.0056962929666,700.9039003262296,802.0048624332994,793.0,1010.8150608707219,1118.5242972001433,1228.4362916043028,1340.5510440813377,1433.0,1571.3888232596219,1690.1118499618024,1811.037634735927,1934.1661775838584,2184.0,2284.0,2337.0,2283.0,2582.8502629408613,2719.195354233496,2857.7432036018,2998.4938110429794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.0,1991,1993.0,,2000,1988.0,2016,1986,2005,2003,1983,1995.0,1993.0,1984,27.467220790759388,10.655681785809566,9.826518268694558,9.126623272470749,6.896339854184092,9.657280059987569,7.555292804991863,7.154898344559718,6.798784325974824,12.916874739699544,4.5787545787545785,2.3204903677758315,-2.3106546854942236,13.134045682911138,5.278861622329999,5.095178217063362,4.9252363635676675
492.0,Monaco,22.345295319690194,20.44994889413647,20.125127315957798,19.81838830673223,19.529731866488873,18.06999969,20.75,19.06999969,19.29000092,18.52000046,17.54999924,17.22299957,17.0909996,16.38599968,17.61700058,18.04500008,17.79999924,17.05999947,16.13999939,18.99099922,21.17200089,16.82500076,16.59000015,16.07999992,,,,,,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,1992.0,1978,1993.0,1993,2006,1993.0,2016,1997,,2004,1996,1999.0,1992.0,1978,-8.09638703614458,1.1536509364253753,-3.9917077411938355,-5.237587450902257,-1.863246063593558,-0.7664168454717031,-4.124977687086242,7.512516319053156,2.429468615025737,-1.3577214680732934,-4.1573022561544635,-5.392732172224394,17.66418796624254,11.484396606699459,-20.531834249323037,-1.3967346174431918,-3.074142407406806
499.0,Montenegro,,,,,,,,,,,,,,,,,,14192.0,14192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,2007,2006.0,2009,2007,2006.0,2017,2006,2011,2011,2006,2007.0,2006.0,2006,,,,,,,,,,,,0.0,,,,,
504.0,Morocco,,,,,,,,,,,,,,,,,,,,,,824.7999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0,1975,1995.0,1993,2002,1995.0,2016,1980,2011,2004,2007,1996.0,1995.0,1975,,,,,,,,,,,,,,,,,
528.0,Netherlands,5919.785908620805,5441.408260932192,5361.33559820056,5286.463891066611,5216.793139535934,5152.32334360294,5041.09584,5375.342412,5172.602688,4446.575298,4852.054746,4660.273926,4679.452008,5254.794468,4879.452006,4594.520502,4876.71228,4854.794472,5005.479402,4717.808172,4643.83557,4947.945156,4802.739678,4841.095842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.0,1984,1994.0,1983,2002,1988.0,2017,1980,2000,2002,1996,1995.0,1993.0,1992,6.630434782608696,-3.771661569826708,-14.036016949152547,9.118915588416513,-3.9525691699604737,0.41152263374486364,12.295081967213111,-7.142857142857135,-5.839416058394162,6.141920095408455,-0.4494382022471941,3.1038374717833035,-5.747126436781608,-1.5679442508710764,6.548672566371671,-2.9346622369878155,0.7986309184255522
807.0,North Macedonia,3.5,3.900000095,18.10000038,25.79999924,12,15,13.0,13.452765883179381,11.94732515141368,10.023495363537222,7.681276519433595,4.920668618869968,1.7416716620791703,-1.8557143510552123,-5.871489420649596,-10.305653546471149,-15.158206728752702,-20.429148967261426,-26.118480262113735,-32.226200613426045,-38.752310020965524,-45.69680848508142,-53.059696005424485,-60.84097258199472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.0,2000,1998.0,1999,2004,1994.0,2018,1991,2010,2004,1994,2002.0,1998.0,1997,3.482814485995242,-11.190566645094338,-16.10259839332169,-23.367286152732593,-35.93944175267356,-64.60497958752717,-206.54788680662693,216.40049651558164,75.5202608426224,47.08632170099644,34.772861545096795,27.849086146318196,23.38466974348384,20.25094265943525,17.920218073087327,16.112476482349567,14.665135992815953
591.0,Panama,42.831324811282684,59.122573013519286,62.522139225067804,65.9688109603012,69.46258821924857,73.00347100188083,82.49215698,77.85518646,82.35742188,84.25475311,89.36204529,92.49433899,99.24082947,105.5244522,109.5267334,113.1209946,117.9313431,118.090126,121.9702835,126.5344391,131.548111,135.8244629,140.3117676,144.8142853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.0,1978,1995.0,1989,1999,1989.0,2016,1990,2000,2003,1996,1996.0,1995.0,1978,-5.62110470832303,5.782833006652856,2.3037768627149644,6.061725886647729,3.505172346755276,7.293949612126409,6.331691062597892,3.7927524062522435,3.281629140598477,4.25239233177676,0.13464011841648515,3.2857594715412497,3.742022621436316,3.9622982767859014,3.2507892872745088,3.3037529500880582,3.2089380506100893
604.0,Peru,7605.35581164062,4246.974908858538,3705.478008195758,3207.374200835824,2752.663486763835,2341.345866009593,1973.4213385432959,1648.8899043649435,1367.751563489437,1130.0063159167767,935.6541616469622,784.6951006799936,585.6333618,595.2214355,732.3074951,743.1300659,703.4000854,718.2133179,709.8617554,1038.365845,1597.650757,1738.288696,1916.699951,2357.8476462215185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.0,1975,1993.0,1997,2002,1993.0,2016,1992,2005,2005,,1995.0,1993.0,1982,-16.44511629827156,-17.050158420600226,-17.382195269886562,-17.199209555933866,-16.134066106353504,-25.36803641407887,1.637214394775963,23.0311026155912,1.4778724610106744,-5.3463023934959875,2.1059469294173088,-1.1628247892171257,46.277192298504836,53.862028946069586,8.80279612949227,10.263614749986269,23.01600179993527
634.0,Qatar,-101.93963534710929,-77.34303663345054,-66.33227473823354,-53.291032125707716,-38.219308795407414,-21.117104747798294,-1.9844199824146926,19.178745499812067,42.37239170027897,67.59651861758903,67.23561859,151.4178162,164.5928497,190.7900543,238.9174805,250.274231,278.5010681,339.4151306,389.9695435,435.0499878,476.519989,541.0800171,574.0200195,634.1699829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0,2001,1996.0,,2005,1996.0,2017,,2004,2004,2002,1999.0,1996.0,1984,-1066.46605404945,120.93411532414451,59.52962744169098,-0.5339032763369517,125.20476404528904,8.701111818042442,15.916368571143359,25.225332828054025,4.753419664493731,11.27836333257978,21.872110909868354,14.89456666549679,11.559991043249255,9.53223821697117,13.54823083822407,6.08782460245842,10.47872223209108
410.0,Republic of Korea,,,,,,,,,,,,,,,,,,,,3780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,1993,1995.0,,2002,1992.0,2016,1997,2003,2007,1996,1999.0,1993.0,1988,,,,,,,,,,,,,,,,,
498.0,Republic of Moldova,985.0162323163822,672.2000122,652.7999878,608,590.2999878,523.2999878,443.7999878,378.1000061,342.5,216.3999939,232.8999939,339.7000122,326.0,326.0,315.1000061,317.7999878,326.0,315.1000061,309.6000061,308.2000122,298.5,306.1000061,256.7000122,313.7999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.0,2001,1996.0,2001,2003,1996.0,2017,2000,2005,2004,2007,1999.0,1995.0,2002,-14.8039620338178,-9.415500006785104,-36.817520029197084,7.624769161326672,45.8565998700097,-4.032973714447221,0.0,-3.343556411042953,0.856865010387578,2.580243082060938,-3.343556411042953,-1.7454775923598436,-0.4521944032351781,-3.147310777426375,2.5460656951423695,-16.138514510143935,22.243853870763466
642.0,Romania,-9309.476869493723,-5076.517177134752,-4340.821875154972,-3642.0921186953783,-2980.32790774107,-2355.5292422771454,-1767.696122288704,-1216.82854783535,-702.9265188872814,-225.99003544449806,213.9809025079012,616.9862949550152,983.0261418968439,1312.1004433333874,1758.904092,1660.273956,2068.49313,2060.273952,2701.369836,2597.260248,2517.808194,2468.493126,2704.109562,2550.684906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.0,1994,1994.0,1998,2001,1993.0,2017,1991,2003,2004,1996,1998.0,1994.0,1990,-31.163024430925635,-42.23290371205238,-67.8501195541412,-194.68599006457245,188.3370841620939,59.32706284318956,33.475640922586535,34.05254917310364,-5.607476635514018,24.587458745874578,-0.3973509933774752,31.117021276595736,-3.853955375253543,-3.0590717299578003,-1.9586507072905466,9.544950055493906,-5.673758865248232
882.0,Samoa,-7.299992738902802,-4.249995579688402,-3.7299960639720666,-3.2399965202857857,-2.7799969486513874,-2.34999734905432,-1.949997721501859,-1.5799980659794528,-1.2399983825089294,-0.9299986710757366,-0.6499989316871506,-0.39999916432861937,-0.17999936901469482,0.01000045424734708,0.17000030547205824,0.3000001846739906,0.4000000918167643,0.47000002691493137,0.50999999,0.519999981,0.5,0.45000004692701623,0.3700001218385296,0.2600002246981603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,2004,1994.0,2005,2000,1992.0,2016,2005,2002,2002,1995,1998.0,1994.0,2001,-18.974363479637194,-21.518993648878617,-25.000009339202535,-30.10754188118443,-38.46156588436641,-55.00006373342913,-105.55582739100082,1599.9258360404572,76.47037976840548,33.33328186162397,17.49997975756297,8.510629956263486,1.9607825874663334,-3.8461503328401085,-9.999990614596754,-17.777759276869922,-29.729692140040413
682.0,Saudi Arabia,-15689.880961939692,-9141.071434691548,-7987.166672185063,-6885.214290648699,-5835.214290127158,-4837.166670575738,-3891.071431994438,-2996.928574413061,-2154.7380977869034,-1364.5000021755695,-626.2142875343561,60.11904613673687,694.4999988079071,1276.928570523858,1807.4047612249851,2285.928570970893,2696.0,3092.0,3444.0,3626.0,4000.0,4022.0,4100.0,4300.0,,,,,,,,,,,,,,,,,,18.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,1990.0,1996,2002.0,1991,2005,1993.0,2016,,2000,2012,1996,1997.0,1994.0,1978,-22.979348315974455,-28.101786736478967,-36.674438365524544,-54.10668475368888,-109.60039515761424,1055.2079472922974,83.86300543062288,41.543137411632976,26.47574135090714,17.938943247685955,14.688427299703264,11.384217335058215,5.284552845528456,10.314396028681742,0.5499999999999999,1.9393336648433617,4.878048780487805
688.0,Serbia,29.18059700599406,22.372343548719073,21.236421235778835,20.175741715647746,19.1903049882676,18.280111053813016,18.35599,15.61629,17.26011,13.15056,12.32865,17.53408,15.89026,14.24644,14.52041,11.50674,10.13689,13.6985,13.97247,13.97247,13.42453,14.79438,15.06835,13.6985,,,,,,,,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2006,2002.0,2008,2007,2001.0,2017,1992,2009,2009,2001,2007.0,2001.0,2001,-14.925373134328353,10.526315789473696,-23.80952380952381,-6.250000000000005,42.22222222222222,-9.375,-10.344827586206897,1.923076923076925,-20.75471698113207,-11.904761904761916,35.13513513513514,2.000000000000002,0.0,-3.921568627450972,10.204081632653057,1.8518518518518534,-9.090909090909099
702.0,Singapore,876,1177,1201,1209,1301,1308,1342.0,1280.0,1307.0,1303.3264689724892,1288.963425250724,1267.810204455629,1239.8668065816164,1205.1332316305488,1163.609479604289,1115.295550500974,1060.1914443206042,998.2971610687673,929.6127007361501,854.138063326478,771.8732488416135,682.8182572796941,586.9730886425823,484.3377429302782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.0,1986,1996.0,,2006,1989.0,2016,,2005,2005,1994,1999.0,1997.0,2012,-4.619970193740686,2.109375,-0.28106587815690603,-1.102029619109075,-1.6411032602403226,-2.204067909834414,-2.8013956633640364,-3.4455735628564605,-4.152074209617568,-4.940762666507359,-5.838028931793561,-6.8801618406972365,-8.118933546185913,-9.631325194018466,-11.537514960593395,-14.03670268263667,-17.485528331402005
703.0,Slovakia,-20997.260049521923,-13449.314924791455,-12128.766993701458,-10871.232760563493,-9676.71222539246,-8545.20538815856,-7476.712248876691,-6471.232807546854,-5528.76706418395,-4649.31501878798,-3832.8766713291407,-3079.452021807432,-2389.041070252657,-1761.6438166350126,-1197.2602609843016,-695.8904032856226,-257.53424352407455,117.80821827054024,430.13698211312294,679.4520480036736,865.7534159421921,989.041086,1049.315058,1046.575332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.0,1993,1994.0,1995,2002,1993.0,2016,1993,2007,2002,1996,2002.0,1994.0,1993,-13.448149505565112,-14.563928874012772,-15.906838453968724,-17.56040070762241,-19.65689778535036,-22.419928827127826,-26.261467893111313,-32.03732504387652,-41.87643021630807,-62.9921260146518,-145.7446810406506,265.1162783273205,57.96178339880167,27.41935482951274,14.240506336741966,6.0941828254847605,-0.26109660574412713
724.0,Spain,12376.097259931266,12093.840447410941,12045.84576256387,12000.669970270246,11958.31307052821,11918.775063337758,10547.9451,11726.02728,11917.8081,13013.6985,13589.04096,12320.54782,11808.21906,10791.78071,10424.65743,10717.80811,11460.27386,11786.30125,11813.69851,12021.91769,11923.28755,11846.57522,11591.78071,11689.121560380794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,1986,1994.0,1985,2002,1988.0,2017,1982,2004,2004,1997,1996.0,1993.0,1982,11.168831168831163,1.6355140186915882,9.195402298850576,4.421052631578946,-9.334677434072585,-4.158327758513585,-8.607888664965186,-3.401878613599086,2.8120893369251045,6.927402901599433,2.8448481596756636,0.23245002328444414,1.7625232252520047,-0.820419358569083,-0.6433823698229812,-2.1507862421693185,0.839740267833217
756.0,Switzerland,,,,,,,,,,,,,,,,,3862.977,,,3838.3197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.0,1974,1995.0,1995,2003,1988.0,2017,1976,2002,2003,2009,1996.0,1993.0,1975,,,,,,,,,,,,,,,,,
780.0,Trinidad and Tobago,234.33999630000002,234.33999630000002,234.33999630000002,234.33999630000002,234.33999630000002,234.33999630000002,234.33999630000002,234.33999630000002,234.33999630000002,234.33999630000002,234.33999630000002,234.33999630000002,234.33999630000002,234.33999630000002,234.33999630000002,234.33999630000002,234.33999630000002,234.33999630000002,234.33999630000002,234.33999630000002,234.3399963,234.3399963,234.3399963,234.33999630000002,,,,,,,,,,,,,,,,,,,,,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,1994.0,1984,1996.0,2018,1999,1989.0,2018,1993,2009,2002,1986,2000.0,1994.0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2128407390609831e-14,0.0,0.0,1.2128407390609831e-14
